2597,0101000020E6100000CEBE97674A8F5EC03CAB60AF0BE64240,1009330,52652,E 24th St:12th Av,62,['62']
2598,0101000020E6100000FA1E3F65468F5EC0016BD5AE09E64240,1009340,51717,E 24th St:12th Av,62,['62']
2599,0101000020E6100000853243997C8F5EC0D69F0E7569E64240,1009350,53633,E 24th St:8th Av,62,['62']
2600,0101000020E6100000D4C045DD3D8E5EC0FC6772D64CE54240,1009360,54228,E 27th St:26th Av,14,['14']
2601,0101000020E6100000CB86904E388E5EC0441A70F14BE54240,1009370,59775,E 27th St:26th Av,14,['14']
2602,0101000020E61000006FCF98EE1A8E5EC01DE32FD230E54240,1009380,54668,E 27th St:Fruitvale Av,14,['14']
2603,0101000020E61000004BBDB89EB28E5EC05B9544F641E64240,1009390,53558,E 31st St:Beaumont Av (14th Av Jctn),62,['62']
2605,0101000020E610000058552FBFD38E5EC0B2FFF0A952E64240,1009410,55337,E 31st St:Stuart St (Opp. Highland Hospital),62,['62']
2606,0101000020E6100000F30EA617EB8E5EC042B51C435BE64240,1009430,50899,E 31st St:Vallecito Pl,62,['62']
2607,0101000020E6100000BC52E0AE288B5EC0C878944A78E24240,1009490,58555,Eastmont Transit Center,98,['98']
2608,0101000020E61000003B2A487D238B5EC0A0A932E774E24240,1009500,55175,Eastmont Transit Center,NL 805,['805']
2609,0101000020E6100000486B0C3A218B5EC033F2C3526EE24240,1009510,52000,Eastmont Transit Center,45,['45']
2610,0101000020E6100000DFE00B93298B5EC071C971A774E24240,1009520,57000,Eastmont Transit Center,40 57 638 657 840 NX3,"['40', '57', '638', '657', '840']"
2611,0101000020E6100000BB80F2D2288B5EC03F8C101E6DE24240,1009540,55599,Eastmont Transit Center,73 805,"['73', '805']"
2613,0101000020E610000068CD8FBFB48B5EC028A897CE3DDE4240,1009560,59669,Edes Av:98th Av,45,['45']
2614,0101000020E61000006EA46C91B48B5EC0EAAB504942DE4240,1009570,53993,Edes Av:98th Av,45,['45']
2615,0101000020E61000004AC7E6F4068C5EC05C29BAE46EDE4240,1009580,57667,Edes Av:Clara St,45,['45']
2616,0101000020E610000063885231848B5EC07619FED30DDE4240,1009590,55348,Edes Av:Hale Av,45,['45']
2617,0101000020E61000008DF0F620848B5EC01A85C9F907DE4240,1009600,55648,Edes Av:Hale Av,45,['45']
2618,0101000020E61000009A65AABB0D8C5EC0E5F857456EDE4240,1009610,56005,Edes Av:Jones Av,45,['45']
2619,0101000020E6100000DCECB4DAE88B5EC04F7D7B325ADE4240,1009620,55684,Edes Av:Maddux Dr,45,['45']
2620,0101000020E6100000823573ED308C5EC0EE49BB2C81DE4240,1009630,55786,Edes Av:Phelps St,45,['45']
2621,0101000020E61000009330783D3D8C5EC0E8058EBA8CDE4240,1009640,55931,Edes Av:Phelps St,45,['45']
2622,0101000020E6100000E746A2E1DE8B5EC0798C971359DE4240,1009650,51899,Edes Av:Tyler St,45,['45']
2623,0101000020E6100000C0208E1A388D5EC0876C205D6CDF4240,1009660,56062,Edgewater Dr:#7303,98,['98']
2625,0101000020E610000001CF0715E68C5EC0811BCEA1B1DE4240,1009680,53881,Edgewater Dr:#8001,98,['98']
2626,0101000020E6100000A64819CC3A8D5EC010142E9A84DF4240,1009690,57892,Edgewater Dr:Hassler Way,98,['98']
2627,0101000020E610000094F947DFA48C5EC0CE29125D61DE4240,1009700,51191,Edgewater Dr:Hegenberger Rd,98,['98']
2628,0101000020E6100000761FDB8D198D5EC0DA2CA8B926DF4240,1009720,57422,Edgewater Dr:Pardee Ln,98,['98']
2629,0101000020E610000072FE81CD148D5EC07291D6732DDF4240,1009730,51554,Edgewater Dr:Pardee Ln,98,['98']
2630,0101000020E6100000104647CDB28C5EC0FF9F79EF5EDE4240,1009740,52858,Edgewater Dr:Pendleton Way,98,['98']
2631,0101000020E61000000664AF77FF8C5EC016FC917DEBDE4240,1009750,53882,Edgewater Dr:Roland Way,98,['98']
2633,0101000020E61000004166C28AAE8A5EC0E906AF0221E34240,1009770,55897,Edwards Av:Greenly Dr,617 650,"['617', '650']"
2634,0101000020E61000004B92E7FABE8A5EC02A919FE815E34240,1009780,56448,Edwards Av:Sunkist Dr,617 650,"['617', '650']"
2635,0101000020E610000010638852B1915EC0B8A2DE9DC6E54240,1009840,53441,Embarcadero W:Broadway,12 BSD BSN,"['12', 'BSN']"
2636,0101000020E6100000A5A31CCCA6915EC0DC7EF964C5E54240,1009850,57466,Embarcadero W:Franklin St,12,['12']
2637,0101000020E61000007E0E3D73A0915EC0FBC275D6B8E54240,1009860,56063,Embarcadero W:Franklin St,12,['12']
2638,0101000020E6100000C88965E9798C5EC0A4E194B9F9DD4240,1009890,56648,Empire Rd:Cairo Rd,98,['98']
2639,0101000020E6100000A367C4164C8C5EC06EF195E590DD4240,1009900,57499,Empire Rd:Coral Rd (Near 98th Av),98,['98']
2641,0101000020E61000005D0421B4798C5EC045DB8C2ECADD4240,1009920,57672,Empire Rd:Tunis Rd,98,['98']
2642,0101000020E61000008F6C53E1748C5EC0050CDCCBC7DD4240,1009930,53886,Empire Rd:Tunis Rd,98,['98']
2643,0101000020E61000007DF5A7435D8C5EC0F7562426A8DD4240,1009940,55137,Empire Rd:Wistar Rd,98,['98']
2644,0101000020E61000008DC4BAA7618C5EC0FCDF1115AADD4240,1009950,58802,Empire Rd:Wistar Rd,98,['98']
2645,0101000020E6100000E1B9522A3C8B5EC05AA3795B44DD4240,1009960,50488,Estepa Dr:Bergedo Dr,45,['45']
2646,0101000020E6100000254685A0598B5EC017F032C346DD4240,1009970,59445,Estepa Dr:El Paseo Dr,45,['45']
2647,0101000020E61000003D7661B5C38E5EC0BCFCF3D9A6EB4240,1009990,56069,Florence Av:Alta Rd,CB 660 662 696,"['660', '662', '696']"
2649,0101000020E6100000BBA8CC83AA8E5EC09004D0DECFEB4240,1010010,57896,Florence Av:Broadway Ter,CB 660 662 696,"['660', '662', '696']"
2650,0101000020E610000056BB26A4B58E5EC06AB9D85999EB4240,1010020,50127,Florence Av:Hermosa Av,660 662 696,"['660', '662', '696']"
2651,0101000020E61000007AA290099D8E5EC07841E9B067EB4240,1010030,56096,Florence Av:Modoc Av,CB 660 662 696,"['660', '662', '696']"
2652,0101000020E610000015DD1F949C8E5EC064B0E2546BEB4240,1010040,56152,Florence Av:Modoc Av,CB 660 662 696,"['660', '662', '696']"
2654,0101000020E61000007FAC962A078A5EC00F4D34A37AE14240,1010060,56159,Fontaine St:#9120,46 646,"['46', '646']"
2655,0101000020E6100000D8C0B1C2088A5EC070E01F0082E14240,1010070,56162,Fontaine St:#9120,46 646,"['46', '646']"
2656,0101000020E6100000519A722ABE895EC0083653C664E14240,1010080,57673,Fontaine St:Crest Av (Charles Howard School),46 646,"['46', '646']"
2657,0101000020E61000003966344DB3895EC0E59F747D7AE14240,1010090,54645,Fontaine St:Crest St (Charles Howard School),46 646,"['46', '646']"
2658,0101000020E610000048911040C5895EC06D0A1AE9FBE14240,1010110,53446,Fontaine St:Overpass (Near King Estates Mid. Sch.),46 46L 646,"['46', '646']"
2660,0101000020E6100000796FB147CD8F5EC047301F5A75E54240,1010140,51771,Foothill Blvd:11th Av,40 840,"['40', '840']"
2661,0101000020E6100000F9C73148B08F5EC0F3D198FF46E54240,1010150,51855,Foothill Blvd:13th Av,40 840,"['40', '840']"
2663,0101000020E61000001C0A9FAD838F5EC0E4F38AA71EE54240,1010180,51517,Foothill Blvd:16th Av,40 840,"['40', '840']"
2664,0101000020E61000002440F273688F5EC04E475BF0FDE44240,1010190,59539,Foothill Blvd:18th Av,40 840,"['40', '840']"
2665,0101000020E6100000124BCADD678F5EC0E7DC92C1F6E44240,1010200,53838,Foothill Blvd:18th Av,40 840,"['40', '840']"
2666,0101000020E61000006CCF2C09508F5EC0B1E5F0A4E0E44240,1010210,51311,Foothill Blvd:19th Av,40 840,"['40', '840']"
2668,0101000020E61000004ECF60F82D8F5EC060EA4207B8E44240,1010230,55232,Foothill Blvd:21st Av,40 840,"['40', '840']"
2669,0101000020E6100000A713BF18008F5EC0C713419C87E44240,1010240,55336,Foothill Blvd:23rd Av,40 840,"['40', '840']"
2670,0101000020E610000054EAED2AFF8E5EC00CD92F8E80E44240,1010250,54448,Foothill Blvd:23rd Av,40 840,"['40', '840']"
2671,0101000020E61000006FF02A10E28E5EC04351459671E44240,1010260,59779,Foothill Blvd:24th Av,40 840,"['40', '840']"
2672,0101000020E6100000EBF18CC7D68E5EC0F4A78DEA74E44240,1010270,55150,Foothill Blvd:24th Av,40 840,"['40', '840']"
2673,0101000020E610000021109EBFBF8E5EC0045ABA826DE44240,1010280,59956,Foothill Blvd:25th Av,40 840,"['40', '840']"
2674,0101000020E6100000BE3FEFD7AE8E5EC0EA53331070E44240,1010290,52900,Foothill Blvd:26th Av,40 840,"['40', '840']"
2675,0101000020E6100000B5F6E39B928E5EC08DCD339B6CE44240,1010300,55233,Foothill Blvd:27th Av,40 840,"['40', '840']"
2677,0101000020E6100000CBA4E1EF728E5EC0806CEDD863E44240,1010320,55323,Foothill Blvd:28th Av,40 840,"['40', '840']"
2678,0101000020E6100000AB2BFA9E6C8E5EC0E9E225EE67E44240,1010330,51775,Foothill Blvd:28th Av,40 840,"['40', '840']"
2679,0101000020E61000005FFE542646905EC0B42506DC4EE64240,1010340,56689,Foothill Blvd:2nd Av,40 840,"['40', '840']"
2680,0101000020E6100000F713DF9A058E5EC074F3E8A111E44240,1010360,59997,Foothill Blvd:35th Av,40 840,"['40', '840']"
2681,0101000020E61000001C4FBAE3038E5EC022BC87951BE44240,1010370,56699,Foothill Blvd:35th Av,40 840,"['40', '840']"
2683,0101000020E6100000FEF565C4E08D5EC0B48C79C2B7E34240,1010390,53400,Foothill Blvd:38th Av,40 840,"['40', '840']"
2684,0101000020E6100000DCA62ECF39905EC00F0F61FC34E64240,1010400,54945,Foothill Blvd:3rd Av,40 840,"['40', '840']"
2685,0101000020E610000063D17476B28D5EC00E97660465E34240,1010420,51355,Foothill Blvd:41st Av,40 840,"['40', '840']"
2686,0101000020E61000003F373465A78D5EC06DDEDD6F59E34240,1010430,53133,Foothill Blvd:42nd Av,40 840,"['40', '840']"
2688,0101000020E6100000A95038166F8D5EC028AAC8320EE34240,1010450,53655,Foothill Blvd:46th Av (Fremont High School),40 840,"['40', '840']"
2689,0101000020E6100000C4D73274478D5EC08214E1CBE9E24240,1010460,55883,Foothill Blvd:48th Av,40 840,"['40', '840']"
2690,0101000020E610000035CFB63F3C8D5EC0620E27D5E3E24240,1010470,56784,Foothill Blvd:50th Av,40 840,"['40', '840']"
2691,0101000020E61000000A7778198F8C5EC009C95DDFE2E24240,1010480,56543,Foothill Blvd:55th Av,40 840,"['40', '840']"
2692,0101000020E61000003CD1BF6E22905EC01DEED9290CE64240,1010490,59905,Foothill Blvd:5th Av,40 840,"['40', '840']"
2693,0101000020E6100000A6DCD847028C5EC0AD252E11B9E24240,1010500,59797,Foothill Blvd:61st Av,40 840,"['40', '840']"
2695,0101000020E61000002DBA505411905EC027BD6F7CEDE54240,1010570,59455,Foothill Blvd:6th Av,40 62 840,"['40', '62', '840']"
2696,0101000020E61000003BC780ECF58F5EC028D9452CBDE54240,1010580,53233,Foothill Blvd:8th Av,40 840,"['40', '840']"
2697,0101000020E6100000CA1C26755D8C5EC0F439D274D1E24240,1010590,52822,Foothill Blvd:Avenal Av,40 840,"['40', '840']"
2698,0101000020E61000002FF02609538B5EC0F741F1BE85E24240,1010610,55582,Foothill Blvd:Church St,40 57 638 657 680 805 840 NX3 NXC,"['40', '57', '638', '657', '680', '805', '840', 'NXC']"
2699,0101000020E610000045FA48A5B38C5EC06C7C26FBE7E24240,1010620,56100,Foothill Blvd:Cole St,40 840,"['40', '840']"
2701,0101000020E6100000A6A9543F258B5EC0F23FF9BB77E24240,1010650,53449,Foothill Blvd:Eastmont Transit Center,57 NL 680 NX3 NXC,"['57', '680', 'NXC']"
2702,0101000020E61000003C3080F0218B5EC016026F3777E24240,1010660,55566,Foothill Blvd:Eastmont Transit Center,40,['40']
2703,0101000020E61000006F57F9AF3D8E5EC0745655794CE44240,1010670,57222,Foothill Blvd:Fruitvale Av,40 840,"['40', '840']"
2704,0101000020E61000007D5C1B2A468E5EC0924A671657E44240,1010680,56660,Foothill Blvd:Fruitvale Av,40 840,"['40', '840']"
2705,0101000020E6100000683403A69D8B5EC0BE5B0F1599E24240,1010700,50110,Foothill Blvd:Havenscourt Blvd,40 840,"['40', '840']"
2706,0101000020E61000007F42870A9F8B5EC091DE26929EE24240,1010710,58765,Foothill Blvd:Havenscourt Blvd,40 840,"['40', '840']"
2707,0101000020E61000002C58F498928D5EC0CB52A1702CE34240,1010720,54400,Foothill Blvd:High St,40 840,"['40', '840']"
2709,0101000020E6100000327381CB638C5EC06161D229D9E24240,1010740,55010,Foothill Blvd:Laverne Av,40 840,"['40', '840']"
2710,0101000020E61000003F9B0B12918C5EC0F5030DECE7E24240,1010780,54322,Foothill Blvd:Trask St,40 840,"['40', '840']"
2711,0101000020E610000095D6DF12008D5EC074C1CF6EE3E24240,1010790,57800,Foothill Blvd:Vicksburg Av,40 840,"['40', '840']"
2712,0101000020E6100000686787AEFA8C5EC0B3FAD97EE8E24240,1010800,55882,Foothill Blvd:Vicksburg Av,40 840,"['40', '840']"
2713,0101000020E610000062D3EF671D8E5EC016399F950FE54240,1010920,55400,Fruitvale Av:Blossom St,20 21 39 339,"['20', '21', '39', '339']"
2715,0101000020E61000002881CD39788E5EC08E6F946181E34240,1011000,50112,Fruitvale Av:International Blvd,20 21 39 339,"['20', '21', '39', '339']"
2716,0101000020E610000005323B8B5E8E5EC037418AF0E5E34240,1011010,51223,Fruitvale Av:E 16th St,20 21 39 339,"['20', '21', '39', '339']"
2717,0101000020E61000009118F329368E5EC0F6B4C35F93E44240,1011050,58550,Fruitvale Av:E 23rd St,20 21 39 339,"['20', '21', '39', '339']"
2718,0101000020E6100000A3B1F677368E5EC0A4E7717385E44240,1011060,55878,Fruitvale Av:E 23rd St,20 21 39 339,"['20', '21', '39', '339']"
2720,0101000020E6100000510A044B3F8E5EC0D3A9865858E44240,1011130,55596,Fruitvale Av:Foothill Blvd,20 21 39 339,"['20', '21', '39', '339']"
2721,0101000020E61000006E2B627D288E5EC0F1AB2814D8E44240,1011140,55657,Fruitvale Av:Logan St,20 21 39 339,"['20', '21', '39', '339']"
2722,0101000020E61000009D4E0D8FD88D5EC03B095BA269E64240,1011200,55595,Fruitvale Av:MacArthur Blvd,20 21 39 339,"['20', '21', '39', '339']"
2723,0101000020E610000063EC8497E08D5EC014CC988235E64240,1011220,55961,Fruitvale Av:Montana St,39 339 NX2 NXC,"['39', '339', 'NXC']"
2725,0101000020E61000000BCAD9E0E98D5EC086D162DF04E64240,1011260,58806,Fruitvale Av:Pleasant St,20 21 39 339,"['20', '21', '39', '339']"
2726,0101000020E6100000E95ECC3BF38D5EC03FC571E0D5E54240,1011270,51066,Fruitvale Av:School St,20 21 39 339,"['20', '21', '39', '339']"
2727,0101000020E61000003E552A4D6F8E5EC09DB81CAF40E34240,1011290,55539,Fruitvale BART Station,62,['62']
2728,0101000020E61000006F415B736C8E5EC0873A072A3EE34240,1011300,53111,Fruitvale BART Station,14,['14']
2729,0101000020E61000003B376DC6698E5EC05333B5B63AE34240,1011310,55355,Fruitvale BART Station,O,[]
2730,0101000020E61000009EA8B6E56D8E5EC0CBBA7F2C44E34240,1011320,55886,Fruitvale BART Station,19 47,"['19', '47']"
2732,0101000020E61000009557F844688E5EC0ECA353573EE34240,1011340,55533,Fruitvale BART Station,20 21,"['20', '21']"
2734,0101000020E610000039679F22628E5EC03DE9E9C836E34240,1011360,59000,Fruitvale BART Station,20 21,"['20', '21']"
2735,0101000020E6100000238D65555F8E5EC0C8F2093433E34240,1011370,51333,Fruitvale BART Station,51A 851,['851']
2736,0101000020E61000003CB60A07E7875EC078ABF8D04FE04240,1011400,55962,Glen Artney St:Shetland Av,649,['649']
2737,0101000020E61000003C7DA944FE8F5EC04F2CA688C2E94240,1011410,51315,Glen Av:Linda Av,12,['12']
2738,0101000020E6100000324F53701D905EC06B0A09BDA3E94240,1011420,58997,Glen Av:Panama Ct,12,['12']
2739,0101000020E6100000146C6D2B878C5EC0C5E3A25A44EB4240,1011430,56191,Glencourt Dr:Homeglen Ln,642,['642']
2740,0101000020E61000003FB44588618A5EC072DB638E8AE14240,1011520,56259,Golf Links Rd:#8335,46 646,"['46', '646']"
2742,0101000020E61000007AA125346E895EC0A0E63FFF98E04240,1011540,56261,Golf Links Rd:Anza Av,46L 649,['649']
2743,0101000020E6100000B59F31386F895EC0BC218D0A9CE04240,1011550,56263,Golf Links Rd:Anza Av,46L 649,['649']
2744,0101000020E610000028EE1DDA6C8A5EC01EE0490B97E14240,1011560,50720,Golf Links Rd:Cosgrave Av,46 646,"['46', '646']"
2745,0101000020E6100000E0394A1410885EC04540CFB062E04240,1011570,56441,Dunkirk Av:Golf Links Rd,649,['649']
2746,0101000020E61000000D784FD408895EC048C32973F3E04240,1011580,56269,Golf Links Rd:Elysian Fields Dr,46L 649,['649']
2747,0101000020E61000003494241903895EC0F4BE96FCF4E04240,1011590,50388,Golf Links Rd:Elysian Fields Dr,46L 649,['649']
2748,0101000020E6100000ACCEC53A308A5EC0E35FBAFF7EE14240,1011600,50730,Golf Links Rd:Fontaine St,46 46L 646,"['46', '646']"
2750,0101000020E6100000A7D4809C0B885EC09B9548FD50E04240,1011620,58955,Golf Links Rd:Grass Valley Sch. (Near Dunkirk Av),46L 649,['649']
2751,0101000020E61000001FEC5E38A1895EC00E10711871E04240,1011630,52554,Golf Links Rd:Mountain Blvd,652,['652']
2752,0101000020E6100000A13A0C9C22885EC0071104238AE04240,1011640,55601,Golf Links Rd:Scotia Av,46L 649,['649']
2753,0101000020E61000005DAF9FB426885EC00F6A1A6F86E04240,1011650,56292,Golf Links Rd:Scotia Av,46L 649,['649']
2754,0101000020E610000097A20161CC8F5EC0B377EBA122E84240,1011660,58995,Grand Av:Elwood Av,12,['12']
2755,0101000020E61000007D72B96617905EC0F8EB04EA83E74240,1011670,56446,Grand Av:Euclid Av,12 805,"['12', '805']"
2756,0101000020E6100000DBA6785CD4905EC0B874CC79C6E74240,1011690,51099,Grand Av:Harrison St,12,['12']
2757,0101000020E6100000BE068E15C6905EC0439BD2B0CEE74240,1011700,58085,Grand Av:Harrison St,12,['12']
2758,0101000020E6100000FBBC981CAD8F5EC0BD4571D8C7E84240,1011710,53885,Grand Av:Jean St,12,['12']
2759,0101000020E6100000EEDBFFB6DD8F5EC00A3CE6F2D5E74240,1011720,55808,Grand Av:Lake Park Av,12,['12']
2760,0101000020E6100000452FA358EE8F5EC0196C8F83B7E74240,1011750,54774,Grand Av:MacArthur Blvd,12 805,"['12', '805']"
2761,0101000020E610000049B1EDFEC28F5EC0A6CC727E2FE84240,1011790,58158,Grand Av:Mandana Blvd,12,['12']
2763,0101000020E6100000FC636BC79E905EC03EBB325EA9E74240,1011810,58185,Grand Av:Park View Ter,12 805,"['12', '805']"
2764,0101000020E610000089A93EA168905EC0720FAE2589E74240,1011820,55144,Grand Av:Perkins St,12 NL 805,"['12', '805']"
2765,0101000020E6100000A41D92B561905EC0F8DAD8918FE74240,1011830,55542,Grand Av:Perkins St,12 NL 805,"['12', '805']"
2766,0101000020E610000082C3B068DF8F5EC02680ACF1E3E74240,1011840,57077,Grand Av:Santa Clara Av,12,['12']
2767,0101000020E6100000C6D2D1BB42905EC0285C340983E74240,1011850,56442,Grand Av:Staten Av,12 805,"['12', '805']"
2768,0101000020E6100000A0B657303B905EC0BA032B3D89E74240,1011860,51351,Grand Av:Staten Av,12 805,"['12', '805']"
2769,0101000020E6100000CFF6E80DF7905EC08236397CD2E74240,1011880,52899,Grand Av:Webster St,12,['12']
2771,0101000020E61000000DA43094B88F5EC083F5245580E84240,1011900,55818,Grand Av:Weldon Av,12,['12']
2772,0101000020E6100000A42AB7FEA78F5EC0754BBC4DC9E84240,1011910,55612,Grand Av:Wildwood Av,12,['12']
2773,0101000020E61000009EF98B8F858A5EC0C7F6B589EEE24240,1011920,58826,Greenly Dr:Columbian Dr,617 650,"['617', '650']"
2774,0101000020E610000069A1AEFF848A5EC025F37E92F1E24240,1011930,56449,Greenly Dr:Columbian Dr,617 650,"['617', '650']"
2775,0101000020E6100000FC66AC47AB8A5EC054138E6A22E34240,1011940,53995,Greenly Dr:Edwards Av,617 650,"['617', '650']"
2777,0101000020E6100000ACE639225F8A5EC0CF0C874AC8E24240,1011960,59232,Greenly Dr:Field St,617 650,"['617', '650']"
2778,0101000020E6100000E2FEC8192F8A5EC03F085CB285E24240,1011970,59323,Greenly Dr:Keller Av,617 650,"['617', '650']"
2779,0101000020E61000004141CEA0468A5EC0D9767F619EE24240,1011980,55963,Greenly Dr:Lamp St,617 650,"['617', '650']"
2780,0101000020E61000000F5DF525408A5EC08D41CCCA9BE24240,1011990,59002,Greenly Dr:Lamp St,617 650,"['617', '650']"
2781,0101000020E6100000876EF607CA8E5EC0FEF15EB532E74240,1012000,54378,Grosvenor Pl:Holman Rd,B,[]
2782,0101000020E6100000E074DC3AC98E5EC05A396A3B5CE74240,1012010,59003,Grosvenor Pl:Trestle Glen Rd,B,[]
2784,0101000020E6100000C0DB72E4B7885EC0DD6FFE70A1E24240,1012030,56295,Hansom Dr:Coach Dr,617 646 649 650 652,"['617', '646', '649', '650', '652']"
2785,0101000020E61000004DFCAC8D0C895EC00304183B86E34240,1012040,50970,Hansom Dr:Pinecrest Dr,617 646 649 650 652,"['617', '646', '649', '650', '652']"
2787,0101000020E61000005A10CAFBB8885EC0A72CF98ED0E24240,1012060,56303,Hansom Dr:Shay Dr (South-East Jctn),617 646 649 650 652,"['617', '646', '649', '650', '652']"
2788,0101000020E610000083989537D1885EC07369FCC22BE34240,1012070,56305,Hansom Dr:Shay Dr (North-West Jctn),617 646 649 650 652,"['617', '646', '649', '650', '652']"
2789,0101000020E6100000C0EAC891CE885EC043E55FCB2BE34240,1012080,59006,Hansom Dr:Shay Dr (North-West Jctn),617 646 649 650 652,"['617', '646', '649', '650', '652']"
2791,0101000020E61000004762388D23895EC046BAFA0C03E44240,1012100,56315,Hansom Dr:Skyline Blvd,617 646 649 650 652,"['617', '646', '649', '650', '652']"
2792,0101000020E6100000C5DF9B4B16895EC08491A86109E44240,1012110,58745,Hansom Dr:Skyline Blvd,617 646 649 650 652,"['617', '646', '649', '650', '652']"
2793,0101000020E610000051604BD933895EC05314F93FD1E34240,1012120,56316,Hansom Dr:Surrey Ln,617 646 649 650 652,"['617', '646', '649', '650', '652']"
2795,0101000020E610000082959E445F8E5EC0CA558737C6EA4240,1012140,58782,Harbord Dr:Amy Dr,CB 660 662 696,"['660', '662', '696']"
2796,0101000020E610000032C7F2AE7A8E5EC07C992842EAEA4240,1012150,56351,Harbord Dr:Clarewood Dr,CB 660 662 696,"['660', '662', '696']"
2797,0101000020E610000040C9D3A8768E5EC0BC0DC57828EB4240,1012160,58443,Harbord Dr:Florence Av,CB 660 662 696,"['660', '662', '696']"
2798,0101000020E61000002A0C80A77F8E5EC00ACE2A7D32EB4240,1012170,56352,Harbord Dr:Florence Av,660 662 696,"['660', '662', '696']"
2799,0101000020E61000007E4CB560738E5EC05DFB027AE1EA4240,1012180,50443,Harbord Dr:Hilltop Cr,660 662 696,"['660', '662', '696']"
2800,0101000020E61000002DB6A4FE558E5EC055CCF742B7EA4240,1012190,59116,Harbord Dr:Maxwelton Rd,CB 660 662 696,"['660', '662', '696']"
2802,0101000020E6100000804E9C37298E5EC05307793D98EA4240,1012210,56359,Harbord Dr:Moraga Av,CB 660 662 696,"['660', '662', '696']"
2803,0101000020E6100000BAB42B3E4F8E5EC0F29F2413A6EA4240,1012220,58783,Harbord Dr:Templar Pl,660 662 696,"['660', '662', '696']"
2805,0101000020E610000063D34A2190905EC0A34511AD70E84240,1012240,53477,Harrison St:29th St,33 611,"['33', '611']"
2806,0101000020E6100000BD25EFD2BC905EC09B8246FAFEE74240,1012250,58829,Harrison St:Bay Pl,33 611,"['33', '611']"
2808,0101000020E61000002C06B419CC905EC000862F5DD2E74240,1012270,55485,Harrison St:Grand Av,33 611,"['33', '611']"
2809,0101000020E610000041B79734C6905EC0C8C22165D5E74240,1012280,55418,Harrison St:Grand Av,33 611,"['33', '611']"
2810,0101000020E6100000A4DC22D59C905EC073501D064EE84240,1012290,51688,Harrison St:Hamilton Pl,33 611,"['33', '611']"
2811,0101000020E6100000B08D78B29B905EC0CF51A28048E84240,1012300,59226,Harrison St:Hamilton Pl (West Lake Middle School),33 611,"['33', '611']"
2812,0101000020E6100000CEC9E60533905EC042B687180AE94240,1012310,55250,Harrison St:Moss Av,P 33 611,"['33', '611']"
2813,0101000020E6100000532BA7985E905EC08074FBF6BFE84240,1012320,54600,Harrison St:Pearl St,33 611,"['33', '611']"
2815,0101000020E6100000D126E208AD905EC0C2BF081A33E84240,1012340,56781,Harrison St:West Lake Middle School,33 611,"['33', '611']"
2816,0101000020E61000002BDF8ECB138D5EC0BE5CD5A3BADF4240,1012350,51750,Hassler Way:Oakport St,98,['98']
2817,0101000020E61000001338C8DA158D5EC0D4275E0AB4DF4240,1012360,58834,Hassler Way:Oakport St,98,['98']
2818,0101000020E61000005471E316F38C5EC07422669BC0EA4240,1012390,56361,Heartwood Dr:#6669,642,['642']
2819,0101000020E6100000F2EB87D8E08C5EC0349B6CA8BDEA4240,1012400,56362,Heartwood Dr:Colton Blvd,642,['642']
2820,0101000020E6100000C069B05FE68C5EC0354580D3BBEA4240,1012410,56369,Heartwood Dr:Colton Blvd (East Jctn),642,['642']
2821,0101000020E610000018CE35CCD08C5EC03771CD78B6EA4240,1012420,56393,Heartwood Dr:Saroni Dr,642,['642']
2822,0101000020E610000091007F42878C5EC0D06053E751DE4240,1012430,58786,Hegenberger Lp:Hegenberger Rd,98,['98']
2823,0101000020E6100000A4ED4E2D918C5EC05F07CE1951DE4240,1012440,55025,Hegenberger Lp:Hegenberger Rd,98,['98']
2825,0101000020E6100000A58DD948C88C5EC03B3AAE4676DD4240,1012460,54335,Hegenberger Rd:Airport Dr,73 314 356 805,"['73', '314', '356', '805']"
2826,0101000020E6100000BA313D61898C5EC0E43BE75DABDF4240,1012470,52855,Hegenberger Rd:Baldwin St,45 73 356 805,"['45', '73', '356', '805']"
2827,0101000020E610000039C7CA79908C5EC087BB1F5CA6DF4240,1012480,51443,Hegenberger Rd:Baldwin St,45 73 356 805,"['45', '73', '356', '805']"
2829,0101000020E610000040D1860DE08C5EC0D781188D21DD4240,1012500,55035,Hegenberger Rd:Doolittle Dr,73 314 356 805,"['73', '314', '356', '805']"
2830,0101000020E6100000A83C15CB888C5EC0D091A68B5EDF4240,1012510,56782,Hegenberger Rd:Edes Av,45 73 356 805,"['45', '73', '356', '805']"
2831,0101000020E6100000B51666A19D8C5EC0828C800A47DE4240,1012520,58556,Hegenberger Rd:Edgewater Dr,73 314 356 805,"['73', '314', '356', '805']"
2832,0101000020E6100000AA5A1CDFA88C5EC0C5268D2CF4DD4240,1012530,59945,Hegenberger Rd:Hegenberger Lp (South Jctn),73 314 356 805,"['73', '314', '356', '805']"
2834,0101000020E61000004E4EA37FB88C5EC0C4109436B0DD4240,1012550,52166,Hegenberger Rd:Hegenberger Pl,73 314 356 805,"['73', '314', '356', '805']"
2835,0101000020E610000097660465E48C5EC08670CCB227DD4240,1012560,50117,Hegenberger Rd:Doolittle Dr,73 314 356 805,"['73', '314', '356', '805']"
2836,0101000020E610000091D6732DB58C5EC014C48A64D9DD4240,1012570,58832,Hegenberger Rd:Leet Dr,73 314 356 805,"['73', '314', '356', '805']"
